Fecha,Codigo Cliente,Codigo Vendedor,Codigo Producto,Precio Unitario,Cantidad
2022-05-17,14,JB-121,OPIJ-80470939,1849.0,2
2022-05-17,73,SP-816,TUAS-23102789,960.0,1
2022-05-17,37,GE-024,PPUE-90392496,1352.04,1
2022-05-17,64,A0-000,DEDR-96725681,999.0,1
2022-05-17,49,FD-416,GAFN-61481828,1664.0,1
2022-05-17,12,NG-218,DUIJ-61975566,1699.0,1
2022-05-17,37,GE-024,ZSTJ-70532681,1065.0,1
2022-05-17,65,FD-416,HJDJ-92312549,1399.0,1
2022-05-17,59,GE-024,RUEG-51475432,1352.0,1
2022-05-17,76,FD-416,OSZM-07576729,1156.2,1
2022-05-17,17,OP-407,AFTE-31602103,1599.0,1
2022-05-17,46,GE-024,BBKL-17470501,2429.0,2
2022-05-17,80,A0-000,FPGP-17111293,699.0,1
2022-05-17,21,OP-407,TDZA-98772514,2299.0,1
2022-05-17,62,GE-024,DUIJ-61975566,1699.0,2
2022-05-17,43,A0-000,AJIN-28307314,1049.0,1
2022-05-17,96,SP-816,FUON-77253124,838.0,1
2022-05-17,45,GE-024,UOLK-62851527,1664.0,3
2022-05-17,89,HC-572,KTMU-70112324,1144.0,2
2022-05-17,31,FD-416,ANDA-66334288,1065.0,1
2022-05-17,14,A0-000,DAOJ-70783908,999.0,1
2022-05-17,2,NG-218,TZPN-44619400,2299.0,1
2022-05-17,93,SP-816,TJPU-00589218,999.0,1
2022-05-17,48,JB-121,GNRU-38662841,1999.0,1
2022-05-17,66,HC-572,EOJD-04274312,749.0,3
2022-05-17,8,JB-121,NRZD-54945625,1879.0,2
2022-05-17,70,FD-416,RRSB-17555937,1199.0,1
2022-05-17,50,GE-024,ZIEC-08410251,1049.0,3
2022-05-17,77,SP-816,RRSB-17555937,1199.0,1
2022-05-17,14,OP-407,ARSZ-62124984,1020.0,1
2022-05-17,86,FD-416,KOUU-01904954,1879.0,1
2022-05-17,22,A0-000,MMFT-70581981,3318.0,1
2022-05-17,43,JB-121,KCBU-77902735,1749.0,1
2022-05-17,6,A0-000,SEEZ-81293866,1849.0,1
2022-05-17,98,HC-572,TFMG-97619160,1299.0,1
2022-05-17,75,GE-024,GFTR-23976123,2203.24,1
2022-05-17,2,SP-816,UTUO-88789775,1699.0,1
2022-05-17,96,GE-024,TSOD-75259735,1299.0,1
2022-05-17,36,OP-407,UGHA-05465755,699.0,1
2022-05-17,16,FD-416,AJFA-72722915,1899.0,1
2022-05-17,98,FD-416,GSKJ-41175135,629.0,1
2022-05-17,52,A0-000,GAFN-61481828,1664.0,1
2022-05-17,46,OP-407,DAOJ-70783908,999.0,1
2022-05-17,37,CG-544,IROO-16406988,1199.0,1
2022-05-17,59,NG-218,NFGH-30844240,749.0,1
2022-05-17,28,JB-121,PIZO-68543963,1799.0,1
2022-05-17,45,HC-572,ARRM-32731405,1599.0,1
2022-05-17,66,JB-121,OMPO-14358634,749.0,1
2022-05-17,48,A0-000,NKLM-01111089,324.0,1
2022-05-17,57,GE-024,NFGH-30844240,749.0,1
2022-05-17,83,HC-572,MCOB-45361938,960.0,1
2022-05-17,82,OP-407,DNKZ-67343034,999.0,1
2022-05-17,35,JB-121,UTUO-88789775,1699.0,2
2022-05-17,64,GE-024,UCHE-80103862,1149.0,1
2022-05-17,22,SP-816,LBFP-52113836,1699.0,1
2022-05-17,11,SP-816,LMHM-07376215,449.0,1
2022-05-17,79,JB-121,HUBE-37993464,1519.2,3
2022-05-17,86,OP-407,IDCU-64351971,1599.0,3
2022-05-17,93,A0-000,GHDU-94823603,519.2,3
2022-05-17,82,HC-572,IKIM-05115558,1299.0,1
2022-05-17,10,SP-816,GGAS-91686271,3099.0,1
2022-05-17,59,NG-218,AELF-97910181,999.0,1
2022-05-17,70,GE-024,BLPG-49260047,1634.0,1
2022-05-17,93,JB-121,RHND-22798610,259.0,1
2022-05-17,96,SP-816,GFLT-39722982,1899.0,1
2022-05-17,45,HC-572,LSRJ-54805545,1399.0,1
2022-05-17,60,FD-416,LSRJ-54805545,1399.0,1
2022-05-17,9,GE-024,UOLK-62851527,1664.0,1
2022-05-17,25,A0-000,FUOM-63000644,668.84,2
2022-05-17,20,FD-416,DLND-70093369,1376.55,2
2022-05-17,21,NG-218,BMUT-81259162,2299.0,1
2022-05-17,39,JB-121,FFJT-60537241,1735.0,1
2022-05-17,53,OP-407,SAMO-45723770,1549.0,1
2022-05-17,63,SP-816,GBIP-93762130,1449.0,1
2022-05-17,36,A0-000,AJNB-14152345,2139.0,1
2022-05-17,73,OP-407,NPTP-24463442,1439.0,1
2022-05-17,1,HC-572,MCPB-02799714,503.2,1
2022-05-17,21,NG-218,JFHJ-40000047,1699.0,2
2022-05-17,18,FD-416,AJFA-72722915,1899.0,1
2022-05-17,69,FD-416,GHOL-20050389,1999.0,1
2022-05-17,6,JB-121,BOAO-33507673,2299.0,1
2022-05-17,42,FD-416,CCNA-92327272,1299.0,1
2022-05-17,13,FD-416,ZJMB-99087856,999.0,1
2022-05-17,5,OP-407,CRTA-55546797,1299.0,1
2022-05-17,41,OP-407,JGJD-63888313,1499.0,1
2022-05-17,48,HC-572,MLGO-83204407,1199.0,1
2022-05-17,57,JB-121,AJIN-28307314,1049.0,2
2022-05-17,84,HC-572,UZUG-36416745,1099.0,1
2022-05-17,10,GE-024,UIEN-63697044,2249.0,1
2022-05-17,79,GE-024,FMKS-11214781,1649.0,2
2022-05-17,79,JB-121,MKDO-58937939,1599.0,3
2022-05-17,89,GE-024,RERM-23944500,838.0,1
2022-05-17,95,SP-816,ARRM-32731405,1599.0,3
2022-05-17,35,GE-024,UIEN-63697044,2249.0,1
2022-05-17,59,A0-000,IRGT-04482868,1439.0,1
2022-05-17,93,NG-218,ONHD-37172276,1349.0,2
2022-05-17,16,JB-121,PDSE-72926759,1599.0,1
2022-05-17,82,FD-416,UIEN-63697044,2249.0,1
2022-05-17,56,OP-407,MLGO-83204407,1199.0,3
2022-05-17,19,HC-572,DNKZ-67343034,999.0,1
2022-05-17,40,NG-218,FZLF-47995942,1849.0,1
2022-05-17,32,NG-218,KKDO-35204426,960.0,1
2022-05-17,41,GE-024,HZFF-45084295,1147.0,1
2022-05-17,92,FD-416,ROOM-02360299,1399.0,1
2022-05-17,98,FD-416,TUAS-23102789,960.0,1
2022-05-17,76,GE-024,LKPK-93193730,2623.0,1
2022-05-17,57,JB-121,CTJS-37672018,1299.0,1
2022-05-17,55,A0-000,UATR-46324218,449.0,1
2022-05-17,97,SP-816,BBCA-80787094,1199.0,1
2022-05-17,72,A0-000,GBIP-93762130,1449.0,1
2022-05-17,35,HC-572,TMSO-73134895,1449.0,1
2022-05-17,6,A0-000,NNIH-87000005,1449.0,1
2022-05-17,12,GE-024,LMHM-07376215,449.0,1
2022-05-17,37,OP-407,OFDR-22643831,1399.0,1
2022-05-17,20,GE-024,SAOC-15689732,1649.0,1
2022-05-17,27,A0-000,HDZF-90571285,1634.0,2
2022-05-17,52,A0-000,HILZ-77835223,699.0,1
2022-05-17,30,SP-816,CCNA-92327272,1299.0,1
2022-05-17,55,A0-000,AEAO-82958165,749.0,1
2022-05-17,30,GE-024,SAMO-45723770,1549.0,1
2022-05-17,84,FD-416,AFTE-31602103,1599.0,1
2022-05-17,26,A0-000,KMIJ-00871900,596.56,1
2022-05-17,99,OP-407,TSTM-56265535,1299.0,2
2022-05-17,98,GE-024,NRRJ-45060319,2299.0,1
2022-05-17,70,JB-121,NIIH-68733033,2623.0,1
2022-05-17,20,FD-416,ZNAG-97936399,1735.0,1
2022-05-17,32,A0-000,OEDA-08358613,1649.0,1
2022-05-17,93,JB-121,JPMF-32956300,319.2,3
2022-05-17,46,JB-121,PLAB-34950496,1849.0,1
2022-05-17,45,SP-816,FSHE-56681916,1099.0,3
2022-05-17,79,SP-816,ZAZG-98124070,1356.0,1
2022-05-17,40,CG-544,FGSR-72085781,1849.0,3
2022-05-17,42,JB-121,RIRK-47244584,1359.2,1
2022-05-17,70,FD-416,BPUG-98747392,1199.0,1
2022-05-17,71,SP-816,NTLG-23174927,1399.0,1
2022-05-17,6,SP-816,JFHJ-40000047,1699.0,1
2022-05-17,77,NG-218,GLIF-54695572,599.0,1
2022-05-17,49,OP-407,GJZU-75634909,1699.0,1
2022-05-17,23,FD-416,TSOD-75259735,1299.0,1
2022-05-17,58,NG-218,OJZL-64508422,619.2,1
2022-05-17,41,FD-416,EHRB-68180903,749.0,1
2022-05-17,47,SP-816,KHTC-34080371,1049.0,1
2022-05-17,98,FD-416,HZFF-45084295,1147.0,1
2022-05-17,44,OP-407,MMMT-57212789,1449.0,1
2022-05-17,86,OP-407,MOMN-99071345,1199.0,1
2022-05-17,9,A0-000,EOTR-58825358,1499.0,1
2022-05-17,83,CG-544,RGFG-86350327,1249.0,1
2022-05-17,64,GE-024,TTEO-11806108,299.0,1
2022-05-17,58,FD-416,SJRB-98011273,450.0,1
2022-05-17,88,GE-024,OPIJ-80470939,1849.0,1
2022-05-17,99,FD-416,BADT-15309213,1199.0,1
2022-05-17,3,JB-121,MKRR-52803341,1299.0,1
2022-05-17,16,SP-816,ZPIO-69690325,1399.0,1
2022-05-17,3,HC-572,OEZT-08180287,668.84,1
2022-05-17,17,JB-121,JDPB-87900692,2799.0,1
2022-05-17,11,A0-000,PPUE-90392496,1352.04,1
2022-05-17,48,GE-024,NNIH-87000005,1449.0,1
2022-05-17,58,SP-816,NDDK-89767743,1199.0,1
2022-05-17,6,HC-572,ZCRR-89034121,1010.0,1
2022-05-17,69,GE-024,AFTE-31602103,1599.0,1
2022-05-17,76,SP-816,ARRM-32731405,1599.0,1
2022-05-17,28,SP-816,JPMF-32956300,319.2,3
2022-05-17,62,SP-816,JNZR-51106620,1499.0,1
2022-05-17,81,A0-000,AZZP-26562010,1049.0,1
2022-05-17,36,JB-121,PGDC-12307412,1147.0,1
2022-05-17,91,FD-416,FFJT-60537241,1735.0,2
2022-05-17,52,OP-407,TTEO-11806108,299.0,1
2022-05-17,36,OP-407,JGJD-63888313,1499.0,1
2022-05-17,96,NG-218,MKRR-52803341,1299.0,1
2022-05-17,61,JB-121,NMDG-75729213,1499.0,1
2022-05-17,90,SP-816,EHRB-68180903,749.0,1
2022-05-17,73,GE-024,FSIN-86955267,1199.0,1
2022-05-17,60,FD-416,AFTE-31602103,1599.0,1
2022-05-17,41,HC-572,ICGM-04301679,999.0,1
2022-05-17,96,A0-000,FUFO-50629594,1664.0,1
2022-05-17,91,JB-121,SGHG-18889676,1065.0,1
2022-05-17,82,HC-572,JNZR-51106620,1499.0,1
2022-05-17,78,SP-816,EUFI-20064017,1049.0,1
2022-05-17,70,A0-000,ZLOD-60344541,1149.0,2
2022-05-17,15,NG-218,RRSB-17555937,1199.0,1
2022-05-17,50,HC-572,BRDE-58955321,1499.0,1
2022-05-17,25,CG-544,FLDO-51570654,1909.0,1
2022-05-17,96,GE-024,TZRB-18092323,1799.0,2
2022-05-17,39,CG-544,OBIE-68708173,960.0,1
2022-05-17,24,GE-024,UATR-46324218,449.0,1
2022-05-17,83,JB-121,MDDK-85040609,1322.0,1
2022-05-17,63,OP-407,ARLK-10807879,1549.0,1
2022-05-17,68,HC-572,JGIS-90728969,589.0,3
2022-05-17,95,GE-024,NNIH-87000005,1449.0,3
2022-05-17,89,SP-816,OPIJ-80470939,1849.0,1
2022-05-17,22,NG-218,ZSTJ-70532681,1065.0,1
2022-05-17,34,A0-000,KDHD-86066641,1549.0,1
2022-05-17,41,FD-416,ONEL-29069744,2599.0,1
2022-05-17,47,OP-407,CTRA-38540885,2099.0,1
2022-05-17,20,GE-024,AJIN-28307314,1049.0,1
2022-05-17,19,JB-121,DMBN-90098099,1634.0,3
2022-05-17,47,GE-024,ARRM-32731405,1599.0,3
2022-05-17,31,A0-000,TFMG-97619160,1299.0,1
2022-05-17,6,HC-572,USLH-96231471,259.0,1
2022-05-17,28,GE-024,TGZR-91668964,1065.0,1
2022-05-17,36,FD-416,KGIG-43066188,1010.0,1
2022-05-17,57,JB-121,HBJZ-00730147,2249.0,1
2022-05-17,73,HC-572,OPIJ-80470939,1849.0,1
2022-05-17,9,SP-816,ZHOA-93812648,1049.0,3
2022-05-17,3,SP-816,FMJN-93401231,1799.0,1
2022-05-17,18,A0-000,JEBC-05740519,1909.0,2
2022-05-17,8,A0-000,ICLZ-04690082,1999.0,1
2022-05-17,48,SP-816,RGHD-41592374,1099.0,1
2022-05-17,54,OP-407,CTJS-37672018,1299.0,1
2022-05-17,96,A0-000,KTMU-70112324,1144.0,1
2022-05-17,80,JB-121,CDME-49499732,1352.0,1
2022-05-17,36,A0-000,OPZO-21904883,1349.0,1
2022-05-17,52,HC-572,FHBM-12500351,1199.0,1
2022-05-17,70,A0-000,BPAJ-46553137,1499.0,1
2022-05-17,83,A0-000,FMKS-11214781,1649.0,2
2022-05-17,98,A0-000,JGIS-90728969,589.0,1
2022-05-17,46,NG-218,OSZM-07576729,1156.2,1
2022-05-17,89,A0-000,OPIJ-80470939,1849.0,2
2022-05-17,45,SP-816,FPMN-13901511,824.0,1
2022-05-17,31,HC-572,SGHG-18889676,1065.0,1
2022-05-17,24,GE-024,LSRJ-54805545,1399.0,1
2022-05-17,9,FD-416,IDCU-64351971,1599.0,1
2022-05-17,47,FD-416,HIGL-47949907,2429.0,1
2022-05-17,66,A0-000,NGBZ-17014132,1699.0,1
2022-05-17,7,JB-121,NGBZ-17014132,1699.0,1
2022-05-17,70,A0-000,GFGG-84471802,999.0,2
2022-05-17,96,OP-407,NUKA-30508619,450.0,1
2022-05-17,24,OP-407,DKZN-60743484,1777.0,2
2022-05-17,63,GE-024,RMDG-16218206,1156.2,3
2022-05-17,68,GE-024,TDZA-98772514,2299.0,1
2022-05-17,33,SP-816,LZLA-05880311,1640.0,1
2022-05-17,38,SP-816,NFGH-30844240,749.0,1
2022-05-17,84,GE-024,JLAD-04813665,1549.0,1
2022-05-17,98,NG-218,BING-21471581,2099.0,1
2022-05-17,10,GE-024,GHOL-20050389,1999.0,1
2022-05-17,97,A0-000,IROO-16406988,1199.0,1
2022-05-17,40,SP-816,TZPN-44619400,2299.0,1
2022-05-17,18,OP-407,LBFP-52113836,1699.0,2
2022-05-17,4,SP-816,KJSD-08046356,1849.0,3
2022-05-17,100,GE-024,ATIC-81602330,1640.0,1
2022-05-17,76,FD-416,TZPN-44619400,2299.0,1
2022-05-17,80,NG-218,JGJD-63888313,1499.0,3
2022-05-17,11,JB-121,HILZ-77835223,699.0,1
2022-05-17,71,FD-416,KDHD-86066641,1549.0,3
2022-05-17,46,FD-416,IROO-16406988,1199.0,1
2022-05-17,14,HC-572,ZHRK-27016814,1199.0,1
2022-05-17,89,A0-000,MBEG-82149230,629.0,1
2022-05-17,90,JB-121,KGIG-43066188,1010.0,1
2022-05-17,61,OP-407,ENDH-34667171,399.0,1
2022-05-17,90,SP-816,NTLG-23174927,1399.0,1
2022-05-17,44,JB-121,FFJT-60537241,1735.0,1
2022-05-17,20,OP-407,AIJB-53437649,596.56,1
2022-05-17,51,JB-121,SAMO-45723770,1549.0,1
2022-05-17,32,FD-416,PMZM-35329220,1649.0,1
2022-05-17,46,GE-024,IDCU-64351971,1599.0,1
2022-05-17,53,GE-024,IRGT-04482868,1439.0,1
2022-05-17,88,FD-416,ALPB-89241828,1099.0,1
2022-05-17,72,FD-416,BOAO-33507673,2299.0,2
2022-05-17,5,NG-218,JLAD-04813665,1549.0,1
2022-05-17,40,JB-121,IKIM-05115558,1299.0,1
2022-05-17,53,SP-816,ICGM-04301679,999.0,1
2022-05-17,49,OP-407,UCHE-80103862,1149.0,1
2022-05-17,81,OP-407,NZIE-40384374,449.0,1
2022-05-17,71,HC-572,RARZ-83055221,1399.0,1
2022-05-17,98,JB-121,JPMF-32956300,319.2,1
2022-05-17,9,JB-121,FUFO-50629594,1664.0,1
2022-05-17,41,FD-416,KJSD-08046356,1849.0,3
2022-05-17,100,OP-407,HBJZ-00730147,2249.0,3
2022-05-17,42,NG-218,EIJS-29111153,459.0,3
2022-05-17,58,OP-407,KCBU-77902735,1749.0,1
2022-05-17,48,SP-816,JCAH-31499525,282.97,1
2022-05-17,65,FD-416,ZFDJ-86971026,799.0,1
2022-05-17,99,CG-544,IUIR-70282016,1777.0,2
2022-05-17,30,SP-816,RHLU-81904630,1599.0,1
2022-05-17,92,SP-816,BILP-16651927,2599.0,3
2022-05-17,58,GE-024,ENNI-93513411,699.0,1
2022-05-17,8,GE-024,IROO-16406988,1199.0,1
2022-05-17,44,SP-816,GFTR-23976123,2203.24,1
2022-05-17,42,A0-000,SGHG-18889676,1065.0,3
2022-05-17,2,JB-121,LRIG-70396789,1049.0,1
2022-05-17,58,A0-000,GFNG-00576335,1649.0,2
2022-05-17,47,NG-218,MCRH-78811222,1599.0,1
2022-05-17,25,OP-407,KCNE-80054584,577.0,2
2022-05-17,41,A0-000,RTLF-30065889,999.0,1
2022-05-17,75,OP-407,ODUL-29947841,1649.0,1
2022-05-17,59,A0-000,ALPB-89241828,1099.0,1
2022-05-17,62,GE-024,LGTS-54409879,1129.0,1
2022-05-17,6,GE-024,TFOS-97114785,1439.0,1
2022-05-17,87,GE-024,NFGH-30844240,749.0,1
2022-05-17,31,GE-024,CTRA-38540885,2099.0,1
2022-05-17,38,A0-000,IKIM-05115558,1299.0,2
2022-05-17,44,GE-024,RUEG-51475432,1352.0,1
2022-05-17,47,GE-024,RIMB-71050165,1899.0,1
2022-05-17,50,GE-024,TPIF-72567039,559.2,3
2022-05-17,52,OP-407,MUHD-68699712,589.0,3
2022-05-17,36,FD-416,BBCA-80787094,1199.0,1
2022-05-17,31,FD-416,ODUZ-48300461,749.0,1
2022-05-17,19,A0-000,GAOO-91450976,1065.0,2
2022-05-17,84,GE-024,BMUT-81259162,2299.0,1
2022-05-17,16,A0-000,GNZL-46914948,282.97,1
2022-05-17,81,JB-121,OUHE-84652015,1649.0,1
2022-05-17,80,FD-416,BUEF-47679669,1376.55,1
2022-05-17,91,GE-024,ANFI-08169186,1799.0,1
2022-05-17,12,HC-572,DAOJ-70783908,999.0,1
2022-05-17,89,JB-121,KOUU-01904954,1879.0,1
2022-05-17,62,JB-121,BPAJ-46553137,1499.0,1
2022-05-17,82,OP-407,BADT-15309213,1199.0,1
2022-05-17,72,GE-024,PSRZ-31153591,1799.0,1
2022-05-17,4,NG-218,GJZU-75634909,1699.0,1
2022-05-17,29,FD-416,GBLM-34855743,2799.0,1
2022-05-17,55,A0-000,HIAD-48792587,1049.0,1
2022-05-17,92,JB-121,UZUG-36416745,1099.0,1
2022-05-17,5,JB-121,LAEC-05817492,699.0,1
2022-05-17,40,HC-572,TKCB-41492219,1699.0,1
2022-05-17,23,GE-024,JCOP-00843700,1322.0,1
2022-05-17,62,HC-572,NMDG-75729213,1499.0,3
2022-05-17,34,GE-024,CMZM-99516608,1065.0,3
2022-05-17,43,OP-407,PDSE-72926759,1599.0,2
2022-05-17,20,OP-407,OUHE-84652015,1649.0,1
2022-05-17,12,JB-121,PGDC-12307412,1147.0,1
2022-05-17,50,FD-416,KCBU-77902735,1749.0,1
2022-05-17,95,FD-416,RIMB-71050165,1899.0,1
2022-05-17,64,OP-407,CNOU-87633257,2203.24,1
2022-05-17,78,OP-407,ELGO-41774833,1999.0,1
2022-05-17,42,OP-407,LONP-25524803,1799.0,2
2022-05-17,72,GE-024,SOIT-78731143,1849.0,1
2022-05-17,1,JB-121,KDHD-86066641,1549.0,1
2022-05-17,6,FD-416,ZLND-86025282,1399.0,1
2022-05-17,78,JB-121,PZRM-92028475,1089.0,2
2022-05-17,37,FD-416,KTMU-70112324,1144.0,3
2022-05-17,35,GE-024,LAEC-05817492,699.0,1
2022-05-17,67,JB-121,JGJD-63888313,1499.0,1
2022-05-17,61,JB-121,KCNE-80054584,577.0,1
2022-05-17,54,FD-416,TMSO-73134895,1449.0,3
2022-05-17,100,FD-416,FMJN-93401231,1799.0,1
2022-05-17,16,FD-416,PNLH-54882618,1499.0,1
2022-05-17,49,A0-000,HUGG-62460410,1199.0,1
2022-05-17,66,SP-816,MLGO-83204407,1199.0,1
2022-05-17,28,HC-572,NMDG-75729213,1499.0,1
2022-05-17,92,JB-121,IKIM-05115558,1299.0,2
2022-05-17,67,OP-407,ONEL-29069744,2599.0,1
2022-05-17,39,FD-416,TUAS-23102789,960.0,1
2022-05-17,13,JB-121,NIIH-68733033,2623.0,1
2022-05-17,11,HC-572,HIGL-47949907,2429.0,1
2022-05-17,15,FD-416,PDSE-72926759,1599.0,1
2022-05-17,38,A0-000,PZRM-92028475,1089.0,3
2022-05-17,26,JB-121,MFBU-68627274,899.0,3
2022-05-17,68,GE-024,CNOU-87633257,2203.24,3
2022-05-17,38,JB-121,GFNG-00576335,1649.0,1
2022-05-17,26,GE-024,HILZ-77835223,699.0,1
2022-05-17,77,GE-024,LGTS-54409879,1129.0,1
2022-05-17,9,NG-218,AMMG-47101753,1020.0,1
2022-05-17,78,NG-218,OUPU-69234068,2099.0,1
2022-05-17,39,FD-416,FGNF-50086642,1149.0,1
2022-05-17,77,A0-000,PDSM-57266635,1499.0,1
2022-05-17,3,JB-121,JRKG-55981425,749.0,2
2022-05-17,72,OP-407,LJAC-04440156,499.0,2
2022-05-17,28,A0-000,HILZ-77835223,699.0,1
2022-05-17,14,A0-000,EOOD-51802225,1049.0,1
2022-05-17,45,FD-416,UIEN-63697044,2249.0,1
2022-05-17,3,A0-000,FUON-77253124,838.0,3
2022-05-17,50,NG-218,FSHE-56681916,1099.0,2
2022-05-17,63,JB-121,ODUZ-48300461,749.0,3
2022-05-17,81,GE-024,SAOC-15689732,1649.0,2
2022-05-17,4,OP-407,UEZL-89315970,1649.0,1
2022-05-17,62,JB-121,DSUA-12813956,2299.0,1
2022-05-17,5,NG-218,PNLH-54882618,1499.0,1
2022-05-17,77,OP-407,GJZU-75634909,1699.0,1
2022-05-17,96,OP-407,TZPN-44619400,2299.0,1
2022-05-17,40,OP-407,FMKS-11214781,1649.0,1
2022-05-17,46,A0-000,BOAO-33507673,2299.0,1
2022-05-17,49,GE-024,ENGK-74828569,499.0,3
2022-05-17,48,SP-816,DBIE-10052225,1640.0,1
2022-05-17,21,HC-572,MOMN-99071345,1199.0,1
2022-05-17,65,HC-572,OKOK-00150254,1499.0,1
2022-05-17,29,CG-544,OFDR-22643831,1399.0,1
2022-05-17,81,OP-407,MCRH-78811222,1599.0,3
2022-05-17,62,JB-121,BSCN-75053929,1499.0,2
2022-05-17,17,A0-000,BADT-15309213,1199.0,1
2022-05-17,11,FD-416,TBFB-75313863,699.0,1
2022-05-17,60,FD-416,BRDE-58955321,1499.0,1
2022-05-17,16,HC-572,ROOM-02360299,1399.0,1
2022-05-17,90,A0-000,ZSRB-95780137,1449.0,2
2022-05-17,100,GE-024,LADL-96610429,1649.0,1
2022-05-17,84,A0-000,ZHRK-27016814,1199.0,3
2022-05-17,95,SP-816,SOIT-78731143,1849.0,1
2022-05-17,10,JB-121,CTRA-38540885,2099.0,1
2022-05-17,25,FD-416,ONHD-37172276,1349.0,1
2022-05-17,83,A0-000,OJZL-64508422,619.2,2
2022-05-17,84,JB-121,OUPU-69234068,2099.0,3
2022-05-17,47,SP-816,KGZF-41559070,1879.0,1
2022-05-17,46,GE-024,AZET-62071954,999.0,1
2022-05-17,42,NG-218,UZUG-36416745,1099.0,1
2022-05-17,81,HC-572,UPTB-03295996,799.0,1
2022-05-17,17,SP-816,JRZA-64280016,1799.0,1
2022-05-17,38,HC-572,MBEG-82149230,629.0,1
2022-05-17,29,A0-000,ZPIO-69690325,1399.0,1
2022-05-17,70,HC-572,GFNG-00576335,1649.0,1
2022-05-17,44,OP-407,TFMG-97619160,1299.0,1
2022-05-17,3,GE-024,ENGK-74828569,499.0,1
2022-05-17,19,SP-816,PIZO-68543963,1799.0,1
2022-05-17,82,JB-121,USLH-96231471,259.0,1
2022-05-17,41,SP-816,ASOH-04828288,459.0,1
2022-05-17,68,A0-000,NDJO-29148705,1549.0,1
2022-05-17,9,OP-407,PNLH-54882618,1499.0,2
2022-05-17,97,HC-572,TMSO-73134895,1449.0,1
2022-05-17,20,OP-407,TDZA-98772514,2299.0,1
2022-05-17,59,JB-121,HDZF-90571285,1634.0,1
2022-05-17,82,HC-572,MDDJ-94238460,1199.0,1
2022-05-17,77,OP-407,ZNAG-97936399,1735.0,1
2022-05-17,45,GE-024,UIEN-63697044,2249.0,1
2022-05-17,58,GE-024,AZET-62071954,999.0,1
2022-05-17,82,HC-572,KMIJ-00871900,596.56,3
2022-05-17,36,OP-407,TLAM-72565058,2429.0,3
2022-05-17,32,GE-024,RGFG-86350327,1249.0,2
2022-05-17,11,OP-407,GNZL-46914948,282.97,1
2022-05-17,86,A0-000,NRZD-54945625,1879.0,1
2022-05-17,14,CG-544,KGZF-41559070,1879.0,1
2022-05-17,93,JB-121,CPZC-97230675,1299.0,1
2022-05-17,99,HC-572,MMFT-70581981,3318.0,1
2022-05-17,4,OP-407,ABPO-09907255,1129.0,1
2022-05-17,7,HC-572,IBTH-36264981,1799.0,1
2022-05-17,10,OP-407,FCBJ-05618296,999.0,3
2022-05-17,12,JB-121,MBEG-82149230,629.0,1
2022-05-17,89,GE-024,TPIF-72567039,559.2,1
2022-05-17,31,GE-024,NUMK-90380496,449.0,1
2022-05-17,5,OP-407,LONP-25524803,1799.0,3
2022-05-17,94,JB-121,IBTH-36264981,1799.0,1
2022-05-17,54,OP-407,OTCH-45828677,1349.0,1
2022-05-17,71,FD-416,UZUG-36416745,1099.0,1
2022-05-17,29,GE-024,DMBN-90098099,1634.0,1
2022-05-17,49,FD-416,PKDR-61920546,799.0,2
2022-05-17,39,HC-572,OEZT-08180287,668.84,1
2022-05-17,6,SP-816,CCNA-92327272,1299.0,1
2022-05-17,88,FD-416,ILIS-80579507,1549.0,1
2022-05-17,93,CG-544,CRTA-55546797,1299.0,2
2022-05-17,38,GE-024,ZSRB-95780137,1449.0,2
2022-05-17,34,GE-024,HJDJ-92312549,1399.0,1
2022-05-17,74,HC-572,KUDL-93737370,299.0,2
2022-05-17,33,CG-544,ODUZ-48300461,749.0,1
2022-05-17,35,A0-000,ZIEC-08410251,1049.0,1
2022-05-17,88,FD-416,GFGG-84471802,999.0,1
2022-05-17,93,A0-000,LGTS-54409879,1129.0,3
2022-05-17,10,A0-000,AZZP-26562010,1049.0,3
2022-05-17,99,OP-407,GAFN-61481828,1664.0,1
2022-05-17,61,JB-121,RHND-22798610,259.0,1
2022-05-17,75,JB-121,BSCN-75053929,1499.0,1
2022-05-17,67,OP-407,HDZF-90571285,1634.0,1
2022-05-17,34,GE-024,TSTM-56265535,1299.0,1
2022-05-17,51,HC-572,ANFI-08169186,1799.0,1
2022-05-17,25,OP-407,UCKN-65423422,269.0,1
2022-05-17,3,A0-000,PBHG-76999324,1049.0,1
2022-05-17,31,GE-024,ABOA-35066915,596.56,3
2022-05-17,29,A0-000,RPOT-88588003,999.0,1
2022-05-17,92,SP-816,AZZP-26562010,1049.0,3
2022-05-17,33,OP-407,ODUL-29947841,1649.0,2
2022-05-17,38,GE-024,TZPN-44619400,2299.0,1
2022-05-17,3,SP-816,HENA-33319072,1749.0,1
2022-05-17,20,OP-407,ZAZG-98124070,1356.0,1
2022-05-17,42,OP-407,JRZA-64280016,1799.0,1
2022-05-17,46,JB-121,MMUJ-66698947,259.0,1
2022-05-17,85,A0-000,OFDR-22643831,1399.0,1
2022-05-17,73,SP-816,BUEF-47679669,1376.55,1
2022-05-17,74,A0-000,MFBU-68627274,899.0,1
2022-05-17,21,GE-024,ANDA-66334288,1065.0,1
2022-05-17,99,FD-416,MUHD-68699712,589.0,1
2022-05-17,83,HC-572,GFGG-84471802,999.0,1
