Fecha,Codigo Cliente,Codigo Vendedor,Codigo Producto,Precio Unitario,Cantidad
2022-05-01,35,NG-218,CPZC-97230675,1299.0,1
2022-05-01,15,FD-416,OMPO-14358634,749.0,3
2022-05-01,76,JB-121,NKLM-01111089,324.0,1
2022-05-01,10,GE-024,AZZP-26562010,1049.0,3
2022-05-01,46,JB-121,PGDC-12307412,1147.0,1
2022-05-01,69,NG-218,KOUU-01904954,1879.0,1
2022-05-01,2,FD-416,CNOU-87633257,2203.24,1
2022-05-01,26,JB-121,MCPB-02799714,503.2,1
2022-05-01,25,A0-000,OFDR-22643831,1399.0,1
2022-05-01,99,FD-416,KGIG-43066188,1010.0,1
2022-05-01,99,A0-000,AZZP-26562010,1049.0,1
2022-05-01,87,GE-024,KKDO-35204426,960.0,1
2022-05-01,72,NG-218,MMUJ-66698947,259.0,1
2022-05-01,59,OP-407,KUDL-93737370,299.0,1
2022-05-01,17,FD-416,TTEO-11806108,299.0,1
2022-05-01,16,SP-816,OEZT-08180287,668.84,1
2022-05-01,37,A0-000,DLRT-17514211,1653.0,1
2022-05-01,25,A0-000,ILIS-80579507,1549.0,1
2022-05-01,38,OP-407,UGHA-05465755,699.0,2
2022-05-01,61,JB-121,HNUO-43341479,1499.0,1
2022-05-01,92,A0-000,MFBU-68627274,899.0,2
2022-05-01,70,HC-572,ARSZ-62124984,1020.0,2
2022-05-01,82,NG-218,GSKJ-41175135,629.0,1
2022-05-01,38,GE-024,GGAS-91686271,3099.0,1
2022-05-01,91,HC-572,GHMR-69843723,1049.0,1
2022-05-01,91,GE-024,RDJS-52196210,1149.0,2
2022-05-01,33,A0-000,BHPK-79202987,2429.0,2
2022-05-01,26,JB-121,DKFG-50353364,1147.0,2
2022-05-01,8,A0-000,AJFA-72722915,1899.0,1
2022-05-01,30,JB-121,TDML-07770803,1449.0,3
2022-05-01,61,SP-816,HUBE-37993464,1519.2,1
2022-05-01,11,JB-121,FOBD-14414494,1199.0,1
2022-05-01,7,FD-416,CCNA-92327272,1299.0,1
2022-05-01,68,FD-416,DDIF-61445680,589.0,1
2022-05-01,52,SP-816,ONHD-37172276,1349.0,1
2022-05-01,17,SP-816,OMPO-14358634,749.0,1
2022-05-01,73,HC-572,PBEB-68809711,629.0,1
2022-05-01,23,FD-416,EHJH-98791148,589.0,2
2022-05-01,51,FD-416,FLDO-51570654,1909.0,1
2022-05-01,26,HC-572,LFTO-14378624,1999.0,1
2022-05-01,65,OP-407,MLGO-83204407,1199.0,1
2022-05-01,4,FD-416,SMTF-56345724,1653.0,1
2022-05-01,34,GE-024,HUGG-62460410,1199.0,1
2022-05-01,32,JB-121,TZRB-18092323,1799.0,1
2022-05-01,75,FD-416,ENGK-74828569,499.0,1
2022-05-01,26,A0-000,FMJN-93401231,1799.0,1
2022-05-01,63,GE-024,LJAC-04440156,499.0,1
2022-05-01,60,SP-816,FZLF-47995942,1849.0,1
2022-05-01,78,GE-024,FDIG-01018855,2139.0,1
2022-05-01,20,OP-407,PSAO-83137839,599.0,1
2022-05-01,73,NG-218,TSOD-75259735,1299.0,1
2022-05-01,60,GE-024,DPHN-55498132,1549.0,1
2022-05-01,32,GE-024,MBEG-82149230,629.0,1
2022-05-01,91,GE-024,RGHD-41592374,1099.0,1
2022-05-01,32,HC-572,DMBN-90098099,1634.0,1
2022-05-01,65,SP-816,DLRT-17514211,1653.0,1
2022-05-01,96,HC-572,RGHD-41592374,1099.0,1
2022-05-01,87,SP-816,PGDC-12307412,1147.0,1
2022-05-01,13,GE-024,KTMU-70112324,1144.0,2
2022-05-01,79,FD-416,NDJO-29148705,1549.0,1
2022-05-01,77,GE-024,EHRB-68180903,749.0,1
2022-05-01,31,NG-218,KMIJ-00871900,596.56,1
2022-05-01,100,HC-572,CTRA-38540885,2099.0,1
2022-05-01,26,A0-000,ZHRK-27016814,1199.0,1
2022-05-01,70,HC-572,SOIT-78731143,1849.0,1
2022-05-01,29,NG-218,GSKJ-41175135,629.0,1
2022-05-01,2,JB-121,UCHE-80103862,1149.0,2
2022-05-01,70,OP-407,JTIZ-05535045,1147.0,1
2022-05-01,12,HC-572,PTIP-10211351,1499.0,1
2022-05-01,41,GE-024,DKZN-60743484,1777.0,1
2022-05-01,58,SP-816,ASOH-04828288,459.0,1
2022-05-01,97,A0-000,DLND-70093369,1376.55,1
2022-05-01,79,SP-816,IDCU-64351971,1599.0,2
2022-05-01,36,A0-000,BPAJ-46553137,1499.0,1
2022-05-01,48,JB-121,FGNF-50086642,1149.0,2
2022-05-01,26,OP-407,TTEO-11806108,299.0,1
2022-05-01,9,FD-416,EHJH-98791148,589.0,1
2022-05-01,98,JB-121,TKCB-41492219,1699.0,1
2022-05-01,64,SP-816,ZNAG-97936399,1735.0,1
2022-05-01,12,JB-121,LBFP-52113836,1699.0,1
2022-05-01,67,A0-000,RTLF-30065889,999.0,1
2022-05-01,73,NG-218,BPAJ-46553137,1499.0,1
2022-05-01,54,CG-544,MFBU-68627274,899.0,1
2022-05-01,91,A0-000,ZSTJ-70532681,1065.0,1
2022-05-01,24,SP-816,NGGG-66485226,580.0,1
2022-05-01,93,GE-024,ENNI-93513411,699.0,1
2022-05-01,83,HC-572,ANFI-08169186,1799.0,3
2022-05-01,31,A0-000,EMBG-20401611,1149.0,2
2022-05-01,69,FD-416,NRRJ-45060319,2299.0,1
2022-05-01,48,GE-024,ROOM-02360299,1399.0,2
2022-05-01,79,A0-000,FIUA-98493850,2051.28,1
2022-05-01,47,GE-024,OZPA-71817540,2623.0,1
2022-05-01,27,SP-816,JCOP-00843700,1322.0,1
2022-05-01,98,GE-024,PBEB-68809711,629.0,2
2022-05-01,33,FD-416,KJSD-08046356,1849.0,1
2022-05-01,32,SP-816,LKUM-10479693,1322.0,1
2022-05-01,26,NG-218,HIGL-47949907,2429.0,3
2022-05-01,79,GE-024,IKIM-05115558,1299.0,1
2022-05-01,72,A0-000,ICGM-04301679,999.0,1
2022-05-01,21,GE-024,NGGG-66485226,580.0,2
2022-05-01,86,FD-416,RHLU-81904630,1599.0,1
2022-05-01,18,GE-024,JEBC-05740519,1909.0,1
2022-05-01,72,GE-024,AELF-97910181,999.0,3
2022-05-01,92,OP-407,HJDJ-92312549,1399.0,1
2022-05-01,55,NG-218,LSRJ-54805545,1399.0,1
2022-05-01,57,SP-816,FUON-77253124,838.0,3
2022-05-01,74,OP-407,GFLT-39722982,1899.0,1
2022-05-01,25,GE-024,AFTE-31602103,1599.0,1
2022-05-01,18,JB-121,ANDA-66334288,1065.0,1
2022-05-01,42,NG-218,IROO-16406988,1199.0,3
2022-05-01,79,A0-000,ANDA-66334288,1065.0,2
2022-05-01,57,OP-407,PBEB-68809711,629.0,1
2022-05-01,20,CG-544,PPUE-90392496,1352.04,1
2022-05-01,7,NG-218,ANFI-08169186,1799.0,2
2022-05-01,29,A0-000,ARSZ-62124984,1020.0,2
2022-05-01,61,A0-000,GGAS-91686271,3099.0,1
2022-05-01,10,NG-218,RPOT-88588003,999.0,1
2022-05-01,7,A0-000,PGDC-12307412,1147.0,1
2022-05-01,91,HC-572,GFGG-84471802,999.0,1
2022-05-01,3,A0-000,ICGM-04301679,999.0,1
2022-05-01,51,A0-000,HUBE-37993464,1519.2,1
2022-05-01,91,FD-416,TFMG-97619160,1299.0,3
2022-05-01,71,SP-816,TTEO-11806108,299.0,1
2022-05-01,24,CG-544,CNOU-87633257,2203.24,1
2022-05-01,38,GE-024,ZSMN-65880433,2499.0,1
2022-05-01,76,A0-000,ENDH-34667171,399.0,1
2022-05-01,97,GE-024,LKUM-10479693,1322.0,1
2022-05-01,23,NG-218,ODUZ-48300461,749.0,1
2022-05-01,48,HC-572,TLAM-72565058,2429.0,1
2022-05-01,39,GE-024,UATR-46324218,449.0,1
2022-05-01,63,GE-024,MFSD-20890239,1299.0,1
2022-05-01,78,GE-024,CEON-55934589,1399.0,2
2022-05-01,36,SP-816,OUPU-69234068,2099.0,1
2022-05-01,84,GE-024,JFHJ-40000047,1699.0,1
2022-05-01,63,NG-218,ODUL-29947841,1649.0,1
2022-05-01,56,SP-816,KZAH-94287841,1308.0,3
2022-05-01,14,FD-416,ALPB-89241828,1099.0,1
2022-05-01,15,JB-121,CPZC-97230675,1299.0,3
2022-05-01,77,OP-407,IKGM-18461508,1349.0,1
2022-05-01,42,OP-407,PNLH-54882618,1499.0,1
2022-05-01,61,SP-816,GSIH-42651841,1399.0,2
2022-05-01,100,A0-000,TGZR-91668964,1065.0,1
2022-05-01,50,OP-407,NTLG-23174927,1399.0,1
2022-05-01,54,OP-407,HENA-33319072,1749.0,1
2022-05-01,20,A0-000,FFBO-63998315,1899.0,1
2022-05-01,71,GE-024,TKCB-41492219,1699.0,1
2022-05-01,5,JB-121,GNRU-38662841,1999.0,1
2022-05-01,63,FD-416,TJZR-91664779,1499.0,3
2022-05-01,77,FD-416,LONP-25524803,1799.0,1
2022-05-01,56,OP-407,SAMO-45723770,1549.0,1
2022-05-01,94,A0-000,ENDH-34667171,399.0,1
2022-05-01,14,SP-816,AMMG-47101753,1020.0,1
2022-05-01,60,OP-407,LMHM-07376215,449.0,1
2022-05-01,36,OP-407,UOLK-62851527,1664.0,1
2022-05-01,86,OP-407,GAOO-91450976,1065.0,1
2022-05-01,44,A0-000,GHMR-69843723,1049.0,1
2022-05-01,46,NG-218,BPAJ-46553137,1499.0,3
2022-05-01,32,JB-121,IROO-16406988,1199.0,3
2022-05-01,76,FD-416,PLSS-34003480,1199.0,1
2022-05-01,41,A0-000,NPMN-52128081,999.0,1
2022-05-01,97,GE-024,ZLND-86025282,1399.0,1
2022-05-01,100,SP-816,HHDP-56098809,1664.0,1
2022-05-01,100,NG-218,OUPU-69234068,2099.0,1
2022-05-01,51,CG-544,TDZA-98772514,2299.0,2
2022-05-01,100,A0-000,TDZA-98772514,2299.0,1
2022-05-01,6,SP-816,AEDA-04811622,1653.0,1
2022-05-01,80,A0-000,ZSRB-95780137,1449.0,1
2022-05-01,90,NG-218,MDDK-85040609,1322.0,1
2022-05-01,7,HC-572,ATIC-81602330,1640.0,1
2022-05-01,93,NG-218,TLAM-72565058,2429.0,1
2022-05-01,89,GE-024,RHND-22798610,259.0,1
2022-05-01,21,A0-000,AJNB-14152345,2139.0,1
2022-05-01,58,SP-816,UOLK-62851527,1664.0,1
2022-05-01,30,NG-218,TFMG-97619160,1299.0,1
2022-05-01,56,GE-024,KCNE-80054584,577.0,1
2022-05-01,15,HC-572,ZFDJ-86971026,799.0,1
2022-05-01,79,FD-416,CDGH-72925579,999.0,1
2022-05-01,5,HC-572,LIRP-86769322,1849.0,3
2022-05-01,55,CG-544,IBTH-36264981,1799.0,1
2022-05-01,60,SP-816,ZAZG-98124070,1356.0,2
2022-05-01,25,JB-121,TAHA-19159058,3318.0,1
2022-05-01,39,SP-816,AJLN-93441790,1999.0,1
2022-05-01,96,GE-024,ROOM-02360299,1399.0,1
2022-05-01,63,NG-218,EMBG-20401611,1149.0,1
2022-05-01,28,JB-121,FIUA-98493850,2051.28,1
2022-05-01,98,HC-572,BOAO-33507673,2299.0,1
2022-05-01,97,OP-407,LRIG-70396789,1049.0,1
2022-05-01,68,FD-416,NBHN-92966234,1640.0,1
2022-05-01,22,HC-572,RHLU-81904630,1599.0,1
2022-05-01,44,OP-407,ISNR-54178270,1356.0,1
2022-05-01,28,SP-816,FCBJ-05618296,999.0,1
2022-05-01,67,OP-407,TGZR-91668964,1065.0,3
2022-05-01,75,SP-816,ENDH-34667171,399.0,1
2022-05-01,74,GE-024,OSBO-00980325,1249.0,2
2022-05-01,77,OP-407,ANFI-08169186,1799.0,1
2022-05-01,74,JB-121,MKRR-52803341,1299.0,1
2022-05-01,3,FD-416,DBIE-10052225,1640.0,1
2022-05-01,45,GE-024,OEOJ-31892385,1649.0,1
2022-05-01,6,NG-218,DAOJ-70783908,999.0,1
2022-05-01,41,SP-816,ALPB-89241828,1099.0,1
2022-05-01,80,GE-024,GJZU-75634909,1699.0,1
2022-05-01,84,OP-407,MCPB-02799714,503.2,1
2022-05-01,31,GE-024,AFTE-31602103,1599.0,1
2022-05-01,80,NG-218,AFTE-31602103,1599.0,1
2022-05-01,29,JB-121,PZRM-92028475,1089.0,2
2022-05-01,11,FD-416,MFBU-68627274,899.0,2
2022-05-01,76,OP-407,RARZ-83055221,1399.0,1
2022-05-01,50,GE-024,UKSO-82924634,1439.0,2
2022-05-01,5,FD-416,KRBL-62434677,1352.0,3
2022-05-01,80,OP-407,PIZO-68543963,1799.0,2
2022-05-01,3,GE-024,AJNB-14152345,2139.0,1
2022-05-01,88,FD-416,GSIH-42651841,1399.0,1
2022-05-01,73,A0-000,PPUE-90392496,1352.04,1
2022-05-01,61,A0-000,JPMF-32956300,319.2,1
2022-05-01,65,SP-816,GSIH-42651841,1399.0,2
2022-05-01,22,SP-816,KLJR-20606470,1879.0,1
2022-05-01,90,HC-572,JRKG-55981425,749.0,1
2022-05-01,92,SP-816,GNZL-46914948,282.97,1
2022-05-01,59,A0-000,EMBG-20401611,1149.0,1
2022-05-01,78,GE-024,MDDJ-94238460,1199.0,1
2022-05-01,84,NG-218,SEEZ-81293866,1849.0,3
2022-05-01,54,A0-000,HIGL-47949907,2429.0,1
2022-05-01,70,OP-407,GLIF-54695572,599.0,1
2022-05-01,25,A0-000,LGTS-54409879,1129.0,1
2022-05-01,52,GE-024,UKSO-82924634,1439.0,2
2022-05-01,68,FD-416,DLND-70093369,1376.55,1
2022-05-01,76,NG-218,SUCJ-71348555,2099.0,1
2022-05-01,14,SP-816,ABOA-35066915,596.56,1
2022-05-01,25,OP-407,ODCU-12711709,1199.0,3
2022-05-01,36,FD-416,ODUL-29947841,1649.0,1
2022-05-01,97,JB-121,EHJH-98791148,589.0,1
2022-05-01,43,SP-816,CDGH-72925579,999.0,1
2022-05-01,38,A0-000,ICGM-04301679,999.0,3
2022-05-01,52,OP-407,ASOH-04828288,459.0,2
2022-05-01,78,JB-121,ODUZ-48300461,749.0,1
2022-05-01,85,JB-121,AJIN-28307314,1049.0,1
2022-05-01,43,OP-407,IUIR-70282016,1777.0,2
2022-05-01,92,A0-000,OPIJ-80470939,1849.0,1
2022-05-01,67,OP-407,FDIG-01018855,2139.0,1
2022-05-01,91,FD-416,PNDP-06147047,269.0,1
2022-05-01,88,A0-000,TPIF-72567039,559.2,3
2022-05-01,91,NG-218,KOUU-01904954,1879.0,1
2022-05-01,57,GE-024,FGSR-72085781,1849.0,1
2022-05-01,50,JB-121,NPMN-52128081,999.0,1
2022-05-01,44,A0-000,SGHG-18889676,1065.0,1
2022-05-01,86,CG-544,SJRB-98011273,450.0,1
2022-05-01,66,SP-816,GFLT-39722982,1899.0,1
2022-05-01,29,OP-407,FCUU-06406040,699.0,1
2022-05-01,4,A0-000,PBEB-68809711,629.0,2
2022-05-01,35,GE-024,RDHP-10685612,1499.0,1
2022-05-01,33,A0-000,PDSE-72926759,1599.0,1
2022-05-01,69,SP-816,ODUL-29947841,1649.0,1
2022-05-01,56,GE-024,AJIN-28307314,1049.0,1
2022-05-01,69,GE-024,MCOB-45361938,960.0,2
2022-05-01,77,GE-024,OTGO-21559392,668.84,1
2022-05-01,86,JB-121,AFTE-31602103,1599.0,1
2022-05-01,12,JB-121,HIAD-48792587,1049.0,3
2022-05-01,8,GE-024,PBEB-68809711,629.0,1
2022-05-01,9,FD-416,AJIN-28307314,1049.0,1
2022-05-01,74,SP-816,PSAO-83137839,599.0,1
2022-05-01,85,JB-121,GFNG-00576335,1649.0,1
2022-05-01,50,OP-407,FIUA-98493850,2051.28,1
2022-05-01,83,A0-000,RMDG-16218206,1156.2,1
2022-05-01,6,A0-000,ZFDJ-86971026,799.0,1
2022-05-01,68,SP-816,GNZL-46914948,282.97,1
2022-05-01,57,JB-121,HIAD-48792587,1049.0,1
2022-05-01,30,JB-121,BBCA-80787094,1199.0,1
2022-05-01,40,HC-572,UOLK-62851527,1664.0,1
2022-05-01,61,SP-816,HDZF-90571285,1634.0,3
2022-05-01,30,SP-816,GSKJ-41175135,629.0,1
2022-05-01,100,GE-024,ZLOD-60344541,1149.0,1
2022-05-01,60,A0-000,ROOM-02360299,1399.0,2
2022-05-01,1,NG-218,KGIG-43066188,1010.0,3
2022-05-01,61,A0-000,DAOJ-70783908,999.0,1
2022-05-01,96,FD-416,IJBT-92284133,239.2,1
2022-05-01,7,OP-407,EHRB-68180903,749.0,1
2022-05-01,28,A0-000,FGSR-72085781,1849.0,1
2022-05-01,47,GE-024,GFGG-84471802,999.0,1
2022-05-01,3,HC-572,SEEZ-81293866,1849.0,1
2022-05-01,80,FD-416,ASOH-04828288,459.0,1
2022-05-01,60,SP-816,EHJH-98791148,589.0,1
2022-05-01,86,FD-416,PPUE-90392496,1352.04,1
2022-05-01,4,FD-416,MLGO-83204407,1199.0,2
2022-05-01,85,JB-121,FLDO-51570654,1909.0,1
2022-05-01,38,CG-544,GFTR-23976123,2203.24,1
2022-05-01,29,A0-000,MBEG-82149230,629.0,3
2022-05-01,48,OP-407,LSRJ-54805545,1399.0,1
2022-05-01,81,SP-816,GAFN-61481828,1664.0,1
2022-05-01,70,JB-121,KHTC-34080371,1049.0,3
2022-05-01,56,OP-407,DSUA-12813956,2299.0,1
2022-05-01,8,OP-407,FGSR-72085781,1849.0,3
2022-05-01,80,SP-816,PBHG-76999324,1049.0,1
2022-05-01,90,A0-000,PFOO-55967241,1079.2,1
2022-05-01,89,GE-024,ROHJ-69879352,2623.0,1
2022-05-01,69,OP-407,NTLG-23174927,1399.0,1
2022-05-01,63,OP-407,BBCA-80787094,1199.0,1
2022-05-01,84,NG-218,ATIC-81602330,1640.0,1
2022-05-01,60,HC-572,RUEG-51475432,1352.0,3
2022-05-01,36,GE-024,MBEG-82149230,629.0,2
2022-05-01,55,OP-407,PDSE-72926759,1599.0,1
2022-05-01,96,A0-000,ZAZG-98124070,1356.0,1
2022-05-01,73,GE-024,BRIB-48660289,1499.0,1
2022-05-01,66,FD-416,LIRP-86769322,1849.0,1
2022-05-01,93,SP-816,TLAM-72565058,2429.0,1
2022-05-01,32,JB-121,ALPB-89241828,1099.0,1
2022-05-01,100,A0-000,THBZ-91837115,1699.0,1
2022-05-01,68,CG-544,DBIE-10052225,1640.0,1
2022-05-01,23,JB-121,SGHG-18889676,1065.0,1
2022-05-01,29,OP-407,CTRA-38540885,2099.0,1
2022-05-01,89,NG-218,LJAC-04440156,499.0,1
2022-05-01,41,CG-544,SAMO-45723770,1549.0,1
2022-05-01,17,SP-816,KOUU-01904954,1879.0,2
2022-05-01,34,A0-000,BOAO-33507673,2299.0,1
2022-05-01,16,GE-024,GFTR-23976123,2203.24,1
2022-05-01,14,HC-572,OZZL-37310120,2499.0,1
2022-05-01,22,FD-416,GNRU-38662841,1999.0,1
2022-05-01,95,GE-024,NFGH-30844240,749.0,1
2022-05-01,5,FD-416,THBZ-91837115,1699.0,1
2022-05-01,74,GE-024,NGGG-66485226,580.0,1
2022-05-01,45,OP-407,OJZL-64508422,619.2,1
2022-05-01,25,HC-572,NGBZ-17014132,1699.0,1
2022-05-01,54,A0-000,LSRJ-54805545,1399.0,1
2022-05-01,42,FD-416,MCOB-45361938,960.0,1
2022-05-01,73,A0-000,GAFN-61481828,1664.0,1
2022-05-01,59,JB-121,MFBU-68627274,899.0,1
2022-05-01,67,GE-024,HOCI-76900230,1999.0,3
2022-05-01,67,NG-218,GHDU-94823603,519.2,1
2022-05-01,33,JB-121,JNZR-51106620,1499.0,1
2022-05-01,29,GE-024,ZHOA-93812648,1049.0,1
2022-05-01,77,HC-572,FGSR-72085781,1849.0,1
2022-05-01,90,NG-218,FCBJ-05618296,999.0,2
2022-05-01,56,SP-816,GBIP-93762130,1449.0,2
2022-05-01,15,A0-000,FGSR-72085781,1849.0,3
2022-05-01,9,HC-572,NMDG-75729213,1499.0,1
2022-05-01,83,GE-024,ARRM-32731405,1599.0,1
2022-05-01,30,FD-416,MLGO-83204407,1199.0,1
2022-05-01,82,SP-816,DEDR-96725681,999.0,1
2022-05-01,51,FD-416,JCAH-31499525,282.97,1
2022-05-01,66,FD-416,NRRJ-45060319,2299.0,1
2022-05-01,1,FD-416,UPTB-03295996,799.0,1
2022-05-01,86,GE-024,DMBN-90098099,1634.0,1
2022-05-01,41,NG-218,MMMT-57212789,1449.0,1
2022-05-01,55,NG-218,MBEG-82149230,629.0,3
2022-05-01,61,NG-218,DUIJ-61975566,1699.0,1
2022-05-01,19,NG-218,AZZP-26562010,1049.0,1
2022-05-01,81,JB-121,TDZA-98772514,2299.0,1
2022-05-01,57,JB-121,LJAC-04440156,499.0,1
2022-05-01,80,NG-218,HZFF-45084295,1147.0,1
2022-05-01,32,SP-816,RGHD-41592374,1099.0,1
2022-05-01,2,OP-407,ROHJ-69879352,2623.0,1
2022-05-01,35,A0-000,MOMN-99071345,1199.0,3
2022-05-01,14,OP-407,MFBU-68627274,899.0,1
2022-05-01,3,SP-816,FFBO-63998315,1899.0,1
2022-05-01,41,JB-121,DDIF-61445680,589.0,1
2022-05-01,83,SP-816,MKRR-52803341,1299.0,2
2022-05-01,2,NG-218,BOAO-33507673,2299.0,1
2022-05-01,28,A0-000,BBKL-17470501,2429.0,1
2022-05-01,83,GE-024,RTLF-30065889,999.0,1
2022-05-01,64,SP-816,ZFDJ-86971026,799.0,1
2022-05-01,27,OP-407,NUKA-30508619,450.0,1
2022-05-01,99,GE-024,DBIE-10052225,1640.0,1
2022-05-01,66,NG-218,CTJS-37672018,1299.0,1
2022-05-01,60,HC-572,ZHOA-93812648,1049.0,3
2022-05-01,62,OP-407,SJRB-98011273,450.0,1
2022-05-01,9,GE-024,NUMK-90380496,449.0,1
2022-05-01,57,A0-000,FPMN-13901511,824.0,1
2022-05-01,27,A0-000,KJSD-08046356,1849.0,1
2022-05-01,42,HC-572,LGBD-68837854,1686.0,1
2022-05-01,53,NG-218,STSA-01304472,1199.0,2
2022-05-01,84,SP-816,LONP-25524803,1799.0,2
2022-05-01,18,SP-816,FZLF-47995942,1849.0,3
2022-05-01,46,JB-121,BLPG-49260047,1634.0,3
2022-05-01,53,A0-000,DSUA-12813956,2299.0,1
2022-05-01,18,OP-407,IKIM-05115558,1299.0,1
2022-05-01,16,FD-416,CPZC-97230675,1299.0,1
2022-05-01,91,SP-816,SZPK-47453798,1199.0,1
2022-05-01,37,GE-024,RIRK-47244584,1359.2,1
2022-05-01,49,HC-572,IBTH-36264981,1799.0,2
2022-05-01,36,SP-816,ATIC-81602330,1640.0,1
2022-05-01,43,NG-218,ALPB-89241828,1099.0,1
2022-05-01,71,FD-416,IROO-16406988,1199.0,3
2022-05-01,79,OP-407,CBIN-43853515,1439.0,3
2022-05-01,41,A0-000,MDDK-85040609,1322.0,1
2022-05-01,23,HC-572,IBTH-36264981,1799.0,1
2022-05-01,38,A0-000,GLIF-54695572,599.0,1
2022-05-01,100,OP-407,KMIJ-00871900,596.56,1
2022-05-01,22,GE-024,OFDR-22643831,1399.0,2
2022-05-01,89,FD-416,TAHA-19159058,3318.0,1
2022-05-01,84,SP-816,OUPU-69234068,2099.0,1
2022-05-01,5,NG-218,SCDU-75627779,1999.0,1
2022-05-01,15,SP-816,KGZF-41559070,1879.0,2
2022-05-01,45,FD-416,PIZO-68543963,1799.0,1
2022-05-01,58,HC-572,OEZT-08180287,668.84,2
2022-05-01,88,GE-024,KGZF-41559070,1879.0,1
2022-05-01,87,OP-407,PSRZ-31153591,1799.0,1
2022-05-01,89,A0-000,TTEO-11806108,299.0,2
2022-05-01,71,SP-816,GSIH-42651841,1399.0,1
2022-05-01,23,FD-416,HIGL-47949907,2429.0,1
2022-05-01,16,JB-121,HUGG-62460410,1199.0,3
2022-05-01,13,SP-816,TKCB-41492219,1699.0,3
2022-05-01,36,CG-544,BADT-15309213,1199.0,2
2022-05-01,44,NG-218,ELCS-30816412,2203.24,1
2022-05-01,72,FD-416,IKGM-18461508,1349.0,2
2022-05-01,50,GE-024,NIIH-68733033,2623.0,1
2022-05-01,32,GE-024,UCIG-30265115,1699.0,1
2022-05-01,39,HC-572,TBFB-75313863,699.0,1
2022-05-01,69,SP-816,FSHE-56681916,1099.0,1
2022-05-01,27,SP-816,MFBU-68627274,899.0,1
2022-05-01,26,A0-000,FIUA-98493850,2051.28,1
2022-05-01,21,FD-416,KUDL-93737370,299.0,1
2022-05-01,81,JB-121,AZZP-26562010,1049.0,1
2022-05-01,78,FD-416,FMJN-93401231,1799.0,1
2022-05-01,6,GE-024,ATIC-81602330,1640.0,1
2022-05-01,5,FD-416,ICGM-04301679,999.0,3
2022-05-01,63,FD-416,LKPK-93193730,2623.0,1
2022-05-01,45,GE-024,HIAD-48792587,1049.0,1
2022-05-01,23,A0-000,MMUJ-66698947,259.0,1
2022-05-01,60,FD-416,RPFA-35683354,1449.0,1
2022-05-01,64,JB-121,CCUE-01788230,1199.0,1
2022-05-01,71,FD-416,TAHA-19159058,3318.0,1
2022-05-01,11,A0-000,OSZM-07576729,1156.2,2
2022-05-01,24,SP-816,RMDG-16218206,1156.2,1
2022-05-01,40,SP-816,PKDR-61920546,799.0,1
2022-05-01,10,HC-572,CRTA-55546797,1299.0,1
2022-05-01,93,NG-218,FFJT-60537241,1735.0,1
2022-05-01,72,GE-024,FNSD-99508245,999.0,1
2022-05-01,5,FD-416,TTEO-11806108,299.0,1
2022-05-01,46,OP-407,BRIB-48660289,1499.0,1
2022-05-01,22,A0-000,ZAZG-98124070,1356.0,1
2022-05-01,87,GE-024,CCUE-01788230,1199.0,1
2022-05-01,68,JB-121,FUFO-50629594,1664.0,1
2022-05-01,79,JB-121,ZPIO-69690325,1399.0,1
2022-05-01,7,JB-121,EHRB-68180903,749.0,1
2022-05-01,3,GE-024,OUPU-69234068,2099.0,1
2022-05-01,50,GE-024,FOBD-14414494,1199.0,1
2022-05-01,10,SP-816,NKLM-01111089,324.0,1
2022-05-01,12,OP-407,ZPIO-69690325,1399.0,1
2022-05-01,79,A0-000,FSIN-86955267,1199.0,1
2022-05-01,49,GE-024,RGHD-41592374,1099.0,1
2022-05-01,20,A0-000,OPIJ-80470939,1849.0,1
2022-05-01,35,SP-816,BBKL-17470501,2429.0,1
2022-05-01,17,FD-416,FFJT-60537241,1735.0,1
2022-05-01,28,A0-000,OTCH-45828677,1349.0,3
2022-05-01,14,OP-407,HHHK-39662185,999.0,1
2022-05-01,80,FD-416,KHTC-34080371,1049.0,1
2022-05-01,100,NG-218,GHMR-69843723,1049.0,1
2022-05-01,66,OP-407,IDCU-64351971,1599.0,1
2022-05-01,51,A0-000,MDDK-85040609,1322.0,1
2022-05-01,74,SP-816,NRZD-54945625,1879.0,2
2022-05-01,77,SP-816,GHMR-69843723,1049.0,1
2022-05-01,55,GE-024,NMDG-75729213,1499.0,1
2022-05-01,29,SP-816,AZZP-26562010,1049.0,1
2022-05-01,69,SP-816,TLAM-72565058,2429.0,1
2022-05-01,10,HC-572,RUEG-51475432,1352.0,2
2022-05-01,75,OP-407,ZSRB-95780137,1449.0,1
2022-05-01,29,JB-121,UPTB-03295996,799.0,1
2022-05-01,10,A0-000,TZRB-18092323,1799.0,3
2022-05-01,38,GE-024,LZLA-05880311,1640.0,1
2022-05-01,10,A0-000,GSUI-69154398,668.84,1
2022-05-01,82,JB-121,CDME-49499732,1352.0,3
2022-05-01,70,GE-024,JCAH-31499525,282.97,1
2022-05-01,87,A0-000,KOUU-01904954,1879.0,1
2022-05-01,40,FD-416,NIIH-68733033,2623.0,1
2022-05-01,19,GE-024,OMPO-14358634,749.0,1
2022-05-01,42,OP-407,DDIF-61445680,589.0,1
2022-05-01,15,HC-572,STSA-01304472,1199.0,1
2022-05-01,29,SP-816,TLAM-72565058,2429.0,1
